product_id,product_url,product_title,product_rating,nbr_reviews_sales,current_price,discount_percentage,old_price
1767604129,https://www.etsy.com/fr/listing/1767604129/clipart-drole-de-fantome-png-conception,"Clipart drôle de fantôme png, conception de sublimation de chemise d'horreur effrayante d'halloween, autocollant effrayant de zombie de décalque de dtf, sac fourre-tout de tour ou de régal de fantôme",5.0,306,1.95,40.0,3.24
1805191477,https://www.etsy.com/fr/listing/1805191477/doggie-felted-fringed-tote-bage-carry,Doggie  Felted  Fringed Tote Bage- Carry Bag & Matching Fringed Vest - Aran 10 Ply worsted Wool - Knitting Pattern PDF Download,4.7,5700,2.15,50.0,4.3
1609727597,https://www.etsy.com/fr/listing/1609727597/amoureux-des-livres-sac-fourre-tout-en,"Amoureux des livres, sac fourre-tout en toile, cadeau pour amoureux des chats, amateur de café, rat de bibliothèque, sac fourre-tout de bibliothèque, sac réutilisable, sac de lecture, sac fourre-tout chat noir",4.9,378,,,
1005264853,https://www.etsy.com/fr/listing/1005264853/sac-cabas-toile-de-jouytote-bag-avec,"Sac cabas Toile de Jouy,tote bag avec fermeture. Tote bag bleu, rouge et vert. made in France, cadeau. Fêtes des mères",5.0,413,,,
1610745020,https://www.etsy.com/fr/listing/1610745020/tote-bag,Tote bag,5.0,169,,,
1818980743,https://www.etsy.com/fr/listing/1818980743/tote-bag-personnalise-london-tote-bag,"Tote bag personnalisé ,LONDON, Tote bag Angleterre",4.9,1300,,,
609578150,https://www.etsy.com/fr/listing/609578150/fait-main-qualite-100-cotonpvc-toile,"Fait main-Qualité-100 % coton/pvc toile cirée-Sac-Sac-Shopping- Animaux de la forêt renards, hérissons hiboux",4.8,281,,,
4406449772,https://www.etsy.com/fr/listing/4406449772/cadeau-personnalise-mamie-pot-a-biscuits,cadeau personnalisé mamie /Pot à biscuits personnalisé/pot mamie souris /cadeau super mamie /fête des grands mères/maman/mamie /noël,4.8,147,,,
1813211605,https://www.etsy.com/fr/listing/1813211605/grand-sac-cabas-a-motifs-leopard-et,"Grand sac cabas à Motifs Léopard et velours côtelé vanille , chocolat , cacahuète, caramel ou noir .Très  Pratique et original .",4.8,156,,,
1671723302,https://www.etsy.com/fr/listing/1671723302/lot-de-60-maquettes-de-sac-fourre-tout,"Lot de 60 maquettes de sac fourre-tout, maquette de sacs Liberty oad113, méga lot de maquettes de sac fourre-tout en toile de coton à imprimer, maquette de sac à provisions imprimé",4.9,1900,8.39,50.0,16.79
4312530373,https://www.etsy.com/fr/listing/4312530373/petit-sac-fourre-tout-personnalise,Petit sac fourre-tout personnalisé Cadeau personnalisé Sacs Cadeau de mariage Petit sac fourre-tout en toile Fourre-tout cadeau Sac à lunch Cadeau de demoiselle d'honneur pour elle,4.8,1200,18.18,20.0,22.72
1884138774,https://www.etsy.com/fr/listing/1884138774/mignonne-mascotte-de-softball,"Mignonne mascotte de softball personnalisée, casquette de baseball haute résolution PNG sublimation DTF Design, conception tendance de chemise de softball personnalisée, gobelet, sac fourre-tout",4.9,305,2.7,50.0,5.41
1103840218,https://www.etsy.com/fr/listing/1103840218/patron-de-sac-bandouliere-brandy-petit,"Patron de sac bandoulière brandy, petit modèle de sac à main bandoulière, patron de couture PDF pour débutant, patron de sac bandoulière pour téléphone portable, meilleures ventes",4.9,734,6.28,25.0,8.39
1286276370,https://www.etsy.com/fr/listing/1286276370/storyteller-tote-bag-future-author-gift,"Storyteller Tote Bag, Future Author Gift, New Writer, Best Selling Author, Writer Birthday gift, Gifts for Writers, Personalized Tote Bag",4.9,4400,15.45,10.0,17.16
1678819378,https://www.etsy.com/fr/listing/1678819378/sac-banane-en-velours-cotele-fait-main,sac banane en velours côtelé fait main,4.9,263,29.66,15.0,34.9
1885342972,https://www.etsy.com/fr/listing/1885342972/petit-tote-bag-taille-enfant-brode,Petit Tote bag taille enfant brodé personnalisé – Sac en coton Oeko-Tex – Idée cadeau enfant – Taille 21X26cm,5.0,9000,11.2,30.0,16.0
4359285231,https://www.etsy.com/fr/listing/4359285231/tote-bag-enfant-personnalise-prenom-sac,"Tote bag enfant personnalisé prénom – Sac maternelle rentrée école crèche – Motifs fusée, univers-/astronaute – Sac bibliothèque enfant",4.9,1100,,,
1883529654,https://www.etsy.com/fr/listing/1883529654/tote-bag-personnalise-tote-bag-tonton-au,"Tote bag personnalisé, Tote bag Tonton au top, Cadeau Tonton original,",4.9,4900,10.96,15.0,12.9
4392324197,https://www.etsy.com/fr/listing/4392324197/sac-fourre-tout-zippe-en-velours-cotele,"Sac fourre-tout zippé  en velours côtelé avec poches – Patron PDF & vidéo – Taille unique – Téléchargement instantané – A4, A0, US",4.8,501,7.52,30.0,10.74
4398664538,https://www.etsy.com/fr/listing/4398664538/bol-ceramique-personnalise-mamiebol,Bol céramique personnalisé mamie/bol personnalisable mamie /cadeau mamie poule personnalisé/cadeau noël personnalisé mamie /mug noël mamie,4.8,147,,,
4407735551,https://www.etsy.com/fr/listing/4407735551/sac-fourre-tout-en-velours-cotele-sac,"Sac fourre-tout en velours côtelé, Sac fourre-tout personnalisé, Sac fourre-tout avec nom personnalisé, Sac fourre-tout indispensable au quotidien, Cadeaux de Noël, Cadeaux d'amis, Cadeaux Noël pour elle",4.9,8100,10.8,30.0,15.43
1202249304,https://www.etsy.com/fr/listing/1202249304/cabas-de-plage-weekend-vibes-grand-sac,Cabas de plage Weekend Vibes - Grand sac de week-end en toile de coton,4.9,20800,31.13,50.0,62.28
1757515934,https://www.etsy.com/fr/listing/1757515934/sac-a-bento-surdimensionne-a-rayures,Sac à bento surdimensionné à rayures colorées | Très grand sac de plage| Sac cabas réversible tissé à la main| Sac fourre-tout de voyage| Meilleur cadeau d'anniversaire,4.8,902,34.08,30.0,48.69
1871603134,https://www.etsy.com/fr/listing/1871603134/floral-tote-bag-flower-tote-bag-boho,"Floral Tote Bag, Flower Tote Bag, Boho Botanical Print, Plant Lover Gift, Floral Gift, Cute Flower Tote, Wildflower Gift",5.0,36,,,
4391509233,https://www.etsy.com/fr/listing/4391509233/fourre-tout-personnalise-en-velours,Fourre-tout personnalisé en velours côtelé • Sac brodé • Fourre-tout personnalisé avec nom pour tous les jours • Cadeau de demoiselle d'honneur • Cadeau d'anniversaire • Cadeau de Noël • Cadeau pour elle,5.0,2500,9.3,35.0,14.3
4402779812,https://www.etsy.com/fr/listing/4402779812/cabas-en-velours-cotele-brode,Cabas en velours côtelé brodé personnalisé|Sac fourre-tout personnalisé|Sac à bandoulière de voyage|Cadeaux de Noël personnalisés|Cadeau pour elle|Action de grâces,4.9,797,21.44,50.0,42.88
1876250238,https://www.etsy.com/fr/listing/1876250238/sac-fourre-tout-en-toile-personnalise,"Sac fourre-tout en toile personnalisé, sac fourre-tout personnalisé, sac fourre-tout avec nom, sac cadeau de demoiselle d'honneur, sac fourre-tout personnalisé brodé avec initiales, cadeau personnalisé",4.8,1900,3.05,40.0,5.08
4322880306,https://www.etsy.com/fr/listing/4322880306/custom-tote-bag-bulk-tote-bag-canvas,"Custom Tote Bag, Bulk Tote Bag, Canvas Tote Bag, Customized Tote Bag, Custom Tote Shopper, Shopper Canvas,",5.0,36,,,
4319312890,https://www.etsy.com/fr/listing/4319312890/fourre-tout-en-toile-personnalise-avec,Fourre-tout en toile personnalisé avec broderie/Design personnalisé pour femme/Grande capacité pour l'essentiel/Parfait pour le travail/voyages et shopping,4.7,2400,7.56,70.0,25.21
4340956996,https://www.etsy.com/fr/listing/4340956996/sac-fourre-tout-personnalise-sac-fourre,"Sac fourre-tout personnalisé, sac fourre-tout en toile, sac fourre-tout en toile brodé, cadeau de douche nuptiale, cadeau pour elle, cadeau de demoiselle d'honneur, cadeau personnalisé, cadeau d'anniversaire",5.0,166,6.9,55.0,15.32
4395634977,https://www.etsy.com/fr/listing/4395634977/sac-fourre-tout-personnalise-cadeau-de,"Sac fourre-tout personnalisé, cadeau de demoiselle d'honneur, sac fourre-tout en toile brodée, fourre-tout texte personnalisé, cadeau EVJF, sac de plage, sac fourre-tout prénom, cadeau pour elle",4.8,2000,1.04,45.0,1.89
4308622040,https://www.etsy.com/fr/listing/4308622040/sac-fourre-tout-rembourre-floral-fait,"Sac fourre-tout rembourré floral fait main, sac de voyage en coton, cadeau de Noël",5.0,1000,32.0,20.0,40.0
1875680562,https://www.etsy.com/fr/listing/1875680562/sacs-fourre-tout-personnalises-en-toile,"Sacs fourre-tout personnalisés en toile, cadeaux de demoiselle d'honneur, sac de fête nuptiale, cadeau EVJF, cadeau rose personnalisé sac fourre-tout de demoiselle d'honneur pour elle",4.8,34200,4.33,60.0,10.82
1501395660,https://www.etsy.com/fr/listing/1501395660/sac-fourre-tout-surdimensionne,"Sac fourre-tout surdimensionné personnalisé en toile de coton : plage, voyage, shopping",5.0,1100,43.12,10.0,47.91
4373949437,https://www.etsy.com/fr/listing/4373949437/sac-fourre-tout-en-velours-cotele-brode,Sac fourre-tout en velours côtelé brodé personnalisé avec fermeture à glissière-Sac fourre-tout en velours côtelé tournesol-cartable-fourre-tout essentiel de tous les jours-sac en velours côtelé pour femme9-5,5.0,83,10.42,50.0,20.83
4398055353,https://www.etsy.com/fr/listing/4398055353/fourre-tout-personnalise-en-velours,Fourre-tout personnalisé en velours côtelé • Sac brodé • Fourre-tout personnalisé avec nom pour tous les jours • Cadeau de demoiselle d'honneur • Cadeau d'anniversaire • Cadeau de Noël • Cadeau pour elle,5.0,2500,9.3,35.0,14.3
1835595365,https://www.etsy.com/fr/listing/1835595365/mystical-folklore-unicorn-tapestry-tote,"Mystical Folklore Unicorn Tapestry Tote Bag Whimsical Morris Inspired Medieval Cottagecore,Nfloral Woodland Fairycore Magical Art Accessory",4.9,3200,42.94,30.0,61.36
4359637088,https://www.etsy.com/fr/listing/4359637088/cabas-en-toile-brodee-cadeau,Cabas en toile brodée : cadeau personnalisé avec monogramme,4.8,2800,10.71,50.0,21.42
621687382,https://www.etsy.com/fr/listing/621687382/sac-en-lin-sac-fourre-tout-en-toile-sac,"Sac en lin, sac fourre-tout en toile, sac végétalien, sac de plage, sac fourre-tout en lin / LT0005",4.7,4600,,,
1219000921,https://www.etsy.com/fr/listing/1219000921/sac-fourre-tout-en-toile-de-coton-avec,Sac fourre-tout en toile de coton avec logo personnalisé - Cabas promotionnel personnalisé,4.9,20800,4.06,50.0,8.11
855154507,https://www.etsy.com/fr/listing/855154507/sac-a-provisions-en-lin-en-citrine-et,Sac à provisions en lin en Citrine et autres couleurs * Sac de marché en lin *Sac à main en lin *Lin européen lavé * Tissage à chevrons Lara,4.9,13400,,,
4348242945,https://www.etsy.com/fr/listing/4348242945/sac-fourre-tout-personnalise-fleur-de,Sac fourre-tout personnalisé fleur de naissance : sac à bandoulière oversize en toile,4.9,133,26.43,30.0,37.75
4377797386,https://www.etsy.com/fr/listing/4377797386/sac-fourre-tout-en-velours-cotele-brode,Sac fourre-tout en velours côtelé brodé personnalisé avec fermeture à glissière - Sac fourre-tout en velours côtelé personnalisé avec texte - Cartable - Sac fourre-tout indispensable au quotidien - Sac à monogramme nom 9-8,5.0,83,10.42,50.0,20.83
1568620420,https://www.etsy.com/fr/listing/1568620420/sac-fourre-tout-en-toile-de-coton-avec,"Sac fourre-tout en toile de coton avec logo personnalisé, sac promotionnel personnalisé",4.9,20800,4.06,50.0,8.11
4337857383,https://www.etsy.com/fr/listing/4337857383/sac-fourre-tout-en-toile-brodee-sac-a,"Sac fourre-tout en toile brodée, sac à main de plage zippé personnalisé",4.9,74,6.92,60.0,17.31
1774485495,https://www.etsy.com/fr/listing/1774485495/sac-fourre-tout-brode-chaton-sac-en,"Sac fourre-tout brodé chaton - Sac en toile mignon pour amoureux des chats, esthétique cottagecore, cadeau respectueux de l'environnement, sac à provisions réutilisable",5.0,82,22.5,35.0,34.62
4306198508,https://www.etsy.com/fr/listing/4306198508/sac-fourre-tout-personnalise-cadeau-de,"Sac fourre-tout personnalisé, cadeau de demoiselle d'honneur, sac fourre-tout en toile brodée, fourre-tout texte personnalisé, cadeau EVJF, sac de plage, sac fourre-tout prénom, cadeau pour elle",4.8,2000,1.04,45.0,1.89
4360248759,https://www.etsy.com/fr/listing/4360248759/sac-fourre-tout-personnalise-en-toile,Sac fourre-tout personnalisé en toile brodée : sac à main organiseur multi-poches,4.8,25,14.86,70.0,49.53
4330505869,https://www.etsy.com/fr/listing/4330505869/sac-fourre-tout-personnalise-o-sac-en,Sac fourre-tout personnalisé | Sac en toile brodé | fourre-tout à texte personnalisé | en toile pour les mariages | de demoiselle d'honneur | Cadeaux pour elle,4.8,104,7.37,58.0,17.54
4304272673,https://www.etsy.com/fr/listing/4304272673/sac-fourre-tout-en-toile-personnalise,"Sac fourre-tout en toile personnalisé, sac de plage avec nom personnalisé, cadeaux de demoiselle d'honneur, sacs de demoiselle d'honneur, sac cadeaux EVJF, sacs de voyage filles",4.8,3200,5.19,40.0,8.66
4301824291,https://www.etsy.com/fr/listing/4301824291/sac-cadeau-personnalise-de-demoiselle,"Sac-cadeau personnalisé de demoiselle d'honneur avec breloque,sac cadeau personnalisé en toile de jute,sac fourre-tout de plage,sac de soirée bachelorette,cadeau proposition de demoiselle d'honneur,sac de plage",4.9,10800,3.25,50.0,6.49
1786601801,https://www.etsy.com/fr/listing/1786601801/sacs-fourre-tout-de-demoiselle-dhonneur,"Sacs fourre-tout de demoiselle d'honneur avec broderie personnalisée, sacs en toile pour cadeaux de mariage, franges bohèmes et sacs de plage pour mariées, cadeau voyage entre filles",4.9,12400,18.81,30.0,26.87
4340955344,https://www.etsy.com/fr/listing/4340955344/sac-fourre-tout-personnalise-sac-fourre,"Sac fourre-tout personnalisé, sac fourre-tout cadeaux de demoiselle d'honneur, sac fourre-tout en toile brodée avec initiales, cadeaux pour petite amie, cadeau de demoiselle d'honneur, cadeaux de célibataire",5.0,166,6.9,55.0,15.32
4344146109,https://www.etsy.com/fr/listing/4344146109/sac-de-plage-personnalise-pour-voyage-de,Sac de plage personnalisé pour voyage de filles/sac fourre-tout de plage de demoiselle d'honneur/sacs de proposition de demoiselle d'honneur/sac hobo d'été/cadeaux de voyage EVJF pour elle,4.8,9300,3.25,70.0,10.81
4332068762,https://www.etsy.com/fr/listing/4332068762/sac-cabas-personnalise-brode-cadeau-de,"Sac cabas personnalisé brodé - cadeau de demoiselle d'honneur, sac de voyage, sac de plage, cadeau pour elle, cabas en toile personnalisé avec nom, cabas EVJF",4.9,1100,7.15,58.0,17.01
4323173906,https://www.etsy.com/fr/listing/4323173906/sac-fourre-tout-en-toile-personnalise,Sac fourre-tout en toile personnalisé - Grossiste en gros avec logo personnalisé - Cadeau en gros pour un salon - Produit promotionnel pour événement professionnel - Impression du logo de la marque,5.0,1400,2.26,30.0,3.24
1733073172,https://www.etsy.com/fr/listing/1733073172/cabas-brode-personnalise-cabas-en-toile,"Cabas brodé personnalisé, Cabas en toile personnalisé, Cabas brodé preppy, Cartable, Cadeaux pour elle, Cadeau pour meilleure amie",4.8,1600,7.88,35.0,12.12
4359728280,https://www.etsy.com/fr/listing/4359728280/sac-fourre-tout-personnalise-en,Sac fourre-tout personnalisé en similicuir - Sac cabas personnalisé avec initiales brodées,4.9,342,21.0,25.0,28.0
1556325864,https://www.etsy.com/fr/listing/1556325864/chaine-personnalisee-personnaliseeosac,Chaîne personnalisée personnalisée|sac fourre-tout en toile|sac à bandoulière|sac à main personnalisé pour femme|cadeau d'anniversaire pour elle | sac de vacances à la plage | sac à fermeture éclair,4.8,6600,13.84,75.0,55.35
1875698104,https://www.etsy.com/fr/listing/1875698104/sac-fourre-tout-personnalise-brode-sac,"Sac fourre-tout personnalisé brodé, sac fourre-tout en toile monogramme, cadeau pour elle, cadeau pour maman, cadeau de demoiselle d'honneur, cadeau de la mariée, sac de voyage, cadeaux pour professeur",4.8,2200,7.44,45.0,13.52
4312766503,https://www.etsy.com/fr/listing/4312766503/sac-fourre-tout-personnalise-cadeaux-de,"Sac fourre-tout personnalisé, Cadeaux de demoiselle d'honneur, Sac fourre-tout en toile brodée avec initiales, Shower nuptiale, Cadeaux personnalisés, Cadeaux pour enterrement de vie de jeune fille",4.8,6600,1.07,75.0,4.28
4403852031,https://www.etsy.com/fr/listing/4403852031/sac-fourre-tout-de-noel-en-velours,"Sac fourre-tout de Noël en velours côtelé avec nom personnalisé, sac en velours côtelé personnalisé pour elle, cadeau d'hiver douillet, cadeau d'un ami, sac à bandoulière de tous les jours",4.8,1000,8.5,45.0,15.46
912447887,https://www.etsy.com/fr/listing/912447887/sacs-fourre-tout-retro-avec-texte,"Sacs fourre-tout rétro avec texte personnalisé, beaucoup de couleurs disponibles - Créez votre propre fourre-tout",5.0,5300,13.73,20.0,17.16
910130039,https://www.etsy.com/fr/listing/910130039/tres-grand-sac-fourre-tout-en-lin-sac,Très grand sac fourre-tout en lin / sac fourre-tout en toile végétalien / sac en lin végétalien,4.7,4600,,,
4308625384,https://www.etsy.com/fr/listing/4308625384/sac-fourre-tout-en-coton-rembourre-a,"Sac fourre-tout en coton rembourré à fleurs fait main, sac à bandoulière de voyage, cadeau de Noël",5.0,1000,32.0,20.0,40.0
4395056648,https://www.etsy.com/fr/listing/4395056648/cabas-club-de-lecture-sac-en-velours,"Cabas club de lecture, sac en velours côtelé personnalisé, cadeau pour amoureux des livres, sacs à bandoulière personnalisés, idée cadeau rat de bibliothèque, cabas avec logo personnalisé 25110302",4.9,1000,10.73,60.0,26.82
1887838800,https://www.etsy.com/fr/listing/1887838800/sacs-de-plage-personnalises-sac-fourre,"Sacs de plage personnalisés, sac fourre-tout de plage, sac week-end, sac cadeau fille, sac fourre-tout d'été, sac femme, sac de vacances, sac en toile, cadeau pour elle",4.8,68100,17.16,20.0,21.45
